1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.30133,5.83883,10.3338,13.3842,18.5562,20.9644,22.2964,23.1596,23.8249,24.4646,25.2701,26.6027,29.4042,36.6192,42.6619,48.0828,52.0835,54.4659,54.7024,52.1953,46.309,36.2826,21.1436,6.28589,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.2711,9.51618,13.286,19.4785,24.1927,31.3086,36.2619,39.4309,41.5167,42.9958,44.1739,45.2812,46.5525,48.3083,51.0301,55.1946,59.2623,62.7425,65.1072,65.9576,64.8189,61.1413,54.2664,43.276,26.5302,12.3891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.16636,13.1634,20.9917,29.9841,36.8424,42.4891,47.9862,52.4101,55.6916,58.097,59.9205,61.4106,62.778,64.2227,65.9526,68.1584,70.8487,73.4578,75.5333,76.6464,76.3987,74.3648,70.0732,62.9898,52.4952,37.929,19.1382,10.2927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.19309,15.678,27.9738,37.2636,45.3786,52.0848,57.7006,62.5896,66.6271,69.8157,72.2967,74.2583,75.8854,77.3446,78.7839,80.3257,82.0336,83.8361,85.447,86.538,86.7678,85.7922,83.2516,78.7672,71.9493,62.4317,49.9877,34.8413,18.1414,9.95007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.37202,10.9026,17.2997,31.1205,42.326,51.385,58.982,65.3301,70.6535,75.1491,78.8752,81.8955,84.3189,86.2803,87.9169,89.3534,90.6935,92.007,93.3067,94.5162,95.4531,95.8794,95.5286,94.1192,91.3592,86.953,80.6194,72.1308,61.3877,48.5273,33.9388,17.7657,9.76399,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,8.15227,13.5662,22.5583,34.5056,45.7766,55.5788,63.8656,70.8605,76.7431,81.6807,85.8169,89.2475,92.0587,94.3476,96.2203,97.7818,99.1254,100.323,101.415,102.394,103.194,103.682,103.68,102.981,101.358,98.5783,94.4101,88.6423,81.112,71.7425,60.5755,47.744,33.3341,17.3937,9.49604,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,8.60802,15.2072,28.0141,38.6326,49.029,58.7081,67.3087,74.7432,81.0865,86.4535,90.9665,94.7395,97.8687,100.442,102.549,104.277,105.71,106.921,107.96,108.853,109.586,110.103,110.301,110.045,109.168,107.492,104.826,100.987,95.8043,89.1439,80.9226,71.1177,59.75,46.8438,32.4421,16.6875,8.81523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,8.51541,15.3953,29.1536,41.1531,51.5984,61.1058,69.7163,77.3555,84.0041,89.7102,94.5553,98.6332,102.038,104.856,107.171,109.063,110.61,111.882,112.938,113.817,114.537,115.084,115.41,115.436,115.051,114.124,112.507,110.046,106.586,101.985,96.1182,88.8904,80.2348,70.103,58.4479,45.2314,30.4922,14.6558,4.66394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,7.89003,14.8276,28.759,41.3622,52.5197,62.3441,71.0868,78.8617,85.7083,91.6613,96.7744,101.117,104.767,107.803,110.303,112.343,113.998,115.338,116.426,117.315,118.038,118.61,119.018,119.225,119.164,118.746,117.861,116.387,114.193,111.146,107.117,101.987,95.649,88.0057,78.9578,68.3842,56.1006,41.7382,24.2737,11.6656,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,4.20238,12.872,26.8543,39.9255,51.6644,62.0392,71.1591,79.1857,86.2406,92.405,97.7425,102.315,106.186,109.424,112.097,114.274,116.027,117.425,118.535,119.421,120.131,120.701,121.146,121.456,121.599,121.52,121.143,120.373,119.106,117.226,114.615,111.154,106.725,101.214,94.5041,86.4693,76.9567,65.7592,52.5679,36.9248,18.4937,9.805,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,9.91662,20.8789,36.2125,49.0195,60.099,69.7522,78.1713,85.5184,91.9223,97.4804,102.269,106.352,109.789,112.636,114.954,116.803,118.252,119.37,120.227,120.887,121.407,121.825,122.159,122.403,122.53,122.491,122.217,121.624,120.618,119.094,116.944,114.055,110.31,105.591,99.7735,92.7214,84.2796,74.2677,62.485,48.7709,33.2425,16.8163,8.77827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,7.6041,14.9583,30.776,44.6161,56.5322,66.8214,75.7268,83.4435,90.1349,95.9338,100.943,105.24,108.884,111.924,114.405,116.376,117.891,119.014,119.821,120.389,120.794,121.103,121.363,121.598,121.806,121.961,122.015,121.903,121.545,120.852,119.728,118.068,115.765,112.704,108.765,103.822,97.7356,90.3587,81.5336,71.1108,58.9953,45.2454,30.1876,14.3687,4.59216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,3.88134,11.5714,25.3213,39.0783,51.5386,62.4333,71.8533,79.9747,86.9785,93.0268,98.2539,102.762,106.622,109.88,112.567,114.709,116.34,117.506,118.272,118.72,118.947,119.051,119.116,119.205,119.35,119.551,119.779,119.983,120.093,120.031,119.708,119.033,117.903,116.214,113.852,110.698,106.625,101.497,95.1695,87.4944,78.3291,67.5501,55.0495,40.6175,23.4075,11.0978,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,5.26913,17.1446,32.0064,45.1634,56.6717,66.6124,75.142,82.4487,88.7209,94.128,98.8084,102.861,106.343,109.277,111.665,113.504,114.803,115.597,115.953,115.971,115.776,115.504,115.273,115.169,115.231,115.458,115.814,116.233,116.636,116.939,117.053,116.885,116.336,115.302,113.672,111.326,108.137,103.971,98.6831,92.1284,84.1598,74.6322,63.3911,50.2275,34.8245,17.065,8.71492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,9.26223,21.2222,36.7667,49.4169,60.0409,69.0186,76.6128,83.0552,88.5585,93.3112,97.4631,101.111,104.29,106.984,109.147,110.73,111.708,112.096,111.964,111.438,110.695,109.933,109.327,108.994,108.982,109.282,109.837,110.556,111.338,112.089,112.717,113.13,113.228,112.907,112.058,110.561,108.287,105.102,100.863,95.4199,88.6233,80.321,70.359,58.5865,44.9133,29.5768,13.8547,4.46366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,3.9772,11.9473,27.2325,40.8132,52.226,61.7221,69.6074,76.1642,81.6538,86.3191,90.3804,94.0139,97.3187,100.3,102.877,104.928,106.332,107.008,106.941,106.203,104.958,103.466,102.034,100.936,100.329,100.26,100.703,101.564,102.697,103.964,105.26,106.497,107.578,108.405,108.875,108.876,108.289,106.984,104.822,101.658,97.3412,91.7163,84.6272,75.9193,65.4457,53.0827,38.7196,21.9381,10.0277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,5.16403,16.7074,31.2187,43.4219,53.4689,61.6515,68.2792,73.6505,78.0524,81.7635,85.0565,88.1672,91.2132,94.1575,96.8117,98.9267,100.272,100.686,100.104,98.5886,96.355,93.7877,91.3957,89.6443,88.7152,88.6264,89.3218,90.6587,92.366,94.2463,96.1994,98.1532,100.009,101.665,103.021,103.965,104.373,104.112,103.039,101.004,97.8514,93.4206,87.5508,80.0825,70.862,59.7454,46.5991,31.3146,14.2287,4.55717,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,8.94688,19.8265,33.784,44.565,53.0601,59.7218,64.8918,68.8844,72.01,74.5801,76.9532,79.5059,82.4104,85.5814,88.6273,91.0883,92.5718,92.8016,91.6385,89.1101,85.4709,81.2845,77.438,74.834,73.5632,73.5225,74.6376,76.7546,79.2702,81.9001,84.6151,87.4153,90.1716,92.7732,95.1329,97.1356,98.6507,99.5371,99.646,98.8205,96.897,93.7083,89.0871,82.8679,74.8885,64.9889,53.0021,38.7154,21.6854,9.71585,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,6.43876,12.0417,24.9831,35.7839,44.3407,50.9173,55.7981,59.2737,61.6497,63.2556,64.3924,65.5351,67.4272,70.3487,74.2111,78.1727,81.4215,83.3478,83.5383,81.7481,77.9128,72.2489,65.4949,59.241,55.6682,54.1553,54.2517,55.9737,59.5226,63.1802,66.6368,70.1608,73.9825,77.7917,81.4609,84.9651,88.1716,90.9355,93.103,94.5177,95.0132,94.4145,92.5442,89.2274,84.2934,77.5753,68.9096,58.1393,45.1356,29.9127,13.2234,4.30585,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,5.44435,9.75195,19.2804,28.4437,36.2608,42.3979,46.8371,49.7064,51.2367,51.7153,51.5451,50.8149,50.0279,51.035,54.1301,59.6027,65.3619,70.0595,72.8682,73.2618,70.8764,65.4553,56.9411,45.9298,35.0029,31.0527,29.745,29.9809,32.1522,38.9267,44.1,48.1715,52.3326,57.5493,62.5977,67.412,72.2401,76.8315,81.0225,84.636,87.5145,89.4788,90.3345,89.889,87.9593,84.371,78.9552,71.5456,61.9776,50.0965,35.7863,19.0456,5.76139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,4.5072,8.04711,15.7817,22.9818,29.3974,34.6153,38.3993,40.6177,41.2822,40.6104,38.8122,36.7954,33.7064,29.1506,29.0186,32.0629,41.332,50.3215,57.3544,61.5997,62.553,59.7836,52.7482,40.6598,22.6474,15.4126,8.76317,8.43625,8.49523,13.0984,16.347,22.6084,26.1588,30.0543,37.9769,44.4046,50.1846,56.6544,62.8527,68.6953,73.9451,78.4834,82.1082,84.5876,85.7057,85.2715,83.1117,79.0609,72.9533,64.6134,53.835,40.3019,23.2496,10.0497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,2.49736,5.99322,12.4368,18.4017,23.5548,27.6698,30.5584,32.1518,32.1615,30.4195,27.342,22.3556,19.3393,14.2614,11.853,8.25465,13.9212,19.7226,33.7293,44.0013,50.2211,52.1564,49.4934,41.525,26.5624,13.3025,1,1,1,1,1,5.08674,6.6521,7.53969,12.5618,16.2919,23.3339,28.817,37.9821,45.9512,53.753,60.8144,67.2553,72.7952,77.1159,79.9679,81.1593,80.5287,77.9245,73.1935,66.1735,56.6903,44.5688,29.7446,12.9854,4.24634,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,2.88662,7.55077,13.3349,17.8814,21.2347,23.2586,23.9059,23.6114,21.5864,17.0161,12.0895,9.61128,5.83482,4.56536,1,1,1,10.2038,17.1697,31.085,39.5526,42.7795,40.8781,33.5591,20.1436,6.03591,1,1,1,1,1,1,1,1,1,5.07297,6.83348,12.4007,16.8808,25.6861,36.1145,44.9454,53.6351,61.456,67.894,72.6746,75.6326,76.639,75.5703,72.2951,66.6715,58.5502,47.7902,34.3133,18.2459,5.56147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,2.72116,6.88799,11.4941,14.5893,16.2911,16.2809,14.2584,12.8667,9.61328,7.65735,4.02238,1,1,1,1,1,1,1,10.2389,19.8572,30.4128,34.8209,33.9305,27.8588,16.5037,5.12593,1,1,1,1,1,1,1,1,1,1,1,1,5.22019,11.502,16.406,25.6405,37.3984,48.0884,56.9681,63.8682,68.7223,71.4668,72.0196,70.2776,66.1191,59.4075,49.9866,37.6277,21.74,9.37952,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,2.12852,4.51585,7.17901,8.7115,9.0844,7.34133,6.39992,4.21667,3.40332,1,1,1,1,1,1,1,1,1,4.50973,14.0788,23.6084,28.3541,28.3306,23.5525,14.0454,4.51136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.10149,12.0266,18.5507,32.9523,44.5153,53.647,60.4814,65.0423,67.2936,67.1597,64.5388,59.3157,51.3755,40.6327,27.15,11.802,3.95049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,2.12896,2.79475,3.17787,3.2711,2.83533,1,1,1,1,1,1,1,1,1,1,1,1,3.22913,8.93638,17.7057,22.7815,23.5937,20.047,12.1468,4.03671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.85031,16.9189,30.8459,42.1377,50.966,57.3927,61.4089,62.9552,61.9396,58.2574,51.8116,42.544,30.5153,16.0887,5.02217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.12046,11.5646,17.5493,19.2839,16.9404,10.5083,3.62708,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.22364,16.0326,29.3871,40.1979,48.5273,54.3736,57.6777,58.3397,56.2484,51.2962,43.3785,32.3733,18.0695,5.51736,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.75795,7.04043,12.6122,15.0933,13.95,8.95416,3.23854,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.83738,15.3645,28.156,38.4294,46.1833,51.3447,53.7767,53.35,49.9509,43.4507,33.6219,19.8474,8.55267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.45573,6.78841,10.5499,10.8279,7.36284,2.84071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.52736,14.7843,27.0512,36.8149,43.9813,48.3061,49.6366,47.8852,42.9874,34.9028,23.7313,10.3753,3.59383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.07156,5.50083,7.45693,5.67153,2.90953,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.26299,14.2998,26.2046,35.641,42.0154,45.1798,45.1175,41.8306,35.3528,25.8433,13.7845,4.44612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.33263,3.83082,3.86723,1.96681,1.4917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.10895,14.1622,26.4909,35.0756,40.0887,41.6995,39.9669,34.9078,26.5477,14.9332,4.7333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.9577,1.96681,1.4917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.82641,17.1684,27.8089,34.5062,37.7248,37.514,33.827,26.5446,15.413,4.85324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.60311,10.4249,20.5551,28.4805,33.2561,34.6049,32.3937,26.4232,16.1849,7.18295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.49057,11.5484,21.6582,28.271,31.3081,30.7619,26.5973,18.9137,8.55056,3.13764,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.47635,14.3673,22.9017,27.634,28.7817,26.3142,20.335,11.2928,3.82319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.23118,8.92978,17.3614,23.5733,26.4429,25.5627,20.8315,12.2894,4.07235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.74564,10.0572,18.875,23.8739,24.6785,21.1493,13.037,4.25926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.01553,14.0094,21.5143,24.1417,22.0599,14.7129,7.4339,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.91377,11.6581,20.0444,24.3262,24.245,19.7591,11.0248,7.32489,3.34692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.14598,8.58583,18.6895,24.8852,26.8451,25.0608,20.3441,14.2772,9.38911,6.91713,3.8056,2.87181,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10.0367,17.2519,25.6914,29.2006,29.3049,27.0209,23.3811,19.2822,14.2813,11.2237,7.48795,4.95848,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.75601,10.3143,20.6363,27.4395,30.9729,31.9486,31.0633,28.9518,26.0831,22.6236,19.1283,14.7295,8.34661,5.07812,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.05441,8.71274,16.6274,23.5491,28.4687,31.3149,32.4649,32.3424,31.2887,29.482,27.0073,23.9404,19.9578,14.658,7.96637,4.75987,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.34318,7.50686,14.228,19.9405,24.4729,27.5818,29.3638,30.2645,30.5628,30.3874,29.5565,27.9891,25.6728,22.5065,18.3631,13.2082,7.07339,4.25003,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.46666,5.86704,11.8023,16.7564,20.44,22.828,24.0302,24.3028,24.6753,25.2649,26.1491,26.3741,25.7255,24.2595,22.0352,19.0818,15.431,11.0858,5.9269,3.59751,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.91673,7.66741,13.0818,16.5591,18.2404,18.3744,17.4144,15.1475,14.8747,15.6782,18.5753,20.0705,20.2834,19.6078,18.2955,16.4997,14.3491,11.9125,8.62197,4.46321,2.1158,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.93045,7.72221,12.3005,14.1609,13.5911,11.0182,8.10815,6.8139,4.71868,7.02099,8.40662,11.0522,11.7325,11.5951,11.0409,10.2736,9.55399,9.59351,8.1855,5.23094,2.95115,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.73042,6.92195,10.2385,10.1946,6.94643,5.49116,3.02704,1,1,1,3.10165,3.76304,3.93312,3.89879,3.76023,3.56839,4.56905,4.72229,5.29571,4.27508,2.57368,2.01965,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.43189,5.72769,7.53779,5.43309,4.09488,1,1,1,1,1,1,1,1,1,1,1,1,2.18057,2.32393,2.57368,2.01965,1.50491,1.37623,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.11281,4.4513,4.75212,3.5463,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.50491,1.37623,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.83137,3.32551,3.01941,1.75485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.45784,1.83138,2.2127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.45784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
