1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.79354,9.75711,10.8108,10.3907,8.23491,3.05873,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.00727,13.4171,17.4241,19.0952,18.5171,15.4902,9.50346,3.37587,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10.612,18.4433,23.4272,25.6289,25.0921,21.7054,15.1478,4.78694,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.9977,22.3168,28.2123,30.9013,30.517,27.0917,20.5952,11.0629,3.76572,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.48175,8.95103,9.26305,7.60529,2.90132,1,1,1,1,1,1,1,1,15.0618,25.614,32.2038,35.247,34.983,31.549,25.0785,15.8907,4.97267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.10185,12.976,16.0593,16.4959,14.2568,8.93682,3.2342,1,1,1,1,1,1,1,17.6355,28.8735,35.7421,38.8998,38.6191,35.0428,28.2791,18.4486,5.61215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,11.4315,18.2609,21.8144,22.4045,19.9891,14.2563,4.56407,1,1,1,1,1,1,10.1556,22.6067,32.5024,38.9912,41.991,41.5506,37.7241,30.5465,20.0125,6.00312,1,1,1,1,1,1,1,1,1,1,4.58059,2.14515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,7.74399,16.363,22.8219,26.5328,27.3186,25.0387,19.5352,10.7402,3.68504,1,1,1,1,1,14.0157,26.1332,35.5382,41.7294,44.5224,43.8682,39.7566,32.1704,21.0516,6.26291,1,1,1,1,1,1,1,1,7.00287,10.2303,12.1772,10.5911,8.07589,3.01897,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,10.6129,19.4548,26.131,30.1762,31.2983,29.312,24.1057,15.7404,4.9351,1,1,1,1,1,15.7741,28.3724,37.7878,43.8656,46.501,45.6432,41.2638,33.3266,21.7609,6.44022,1,1,1,1,1,1,1,7.27213,13.7812,17.741,19.3069,18.1114,14.6935,8.76516,3.19129,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,11.2528,20.7122,28.071,32.7429,34.3864,32.8052,27.8353,19.1805,5.79514,1,1,1,1,1,16.7083,29.7943,39.3751,45.4443,47.9728,46.9398,42.3289,34.1114,22.225,6.55624,1,1,1,1,1,1,1,11.3073,19.1089,23.6456,25.1978,23.8541,19.8214,13.1759,4.29397,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,9.68619,20.0704,28.6978,34.3378,36.6992,35.6872,31.2499,23.3513,12.0489,4.01223,1,1,1,1,17.2647,30.7213,40.4742,46.5637,49.006,47.8143,43.0006,34.565,22.4714,6.61786,1,1,1,1,1,1,1,14.8482,23.7013,28.5349,29.9846,28.2858,23.5622,15.823,4.95575,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,3.42155,17.1853,28.312,35.2116,38.3852,37.9944,34.1256,26.926,16.8321,5.20802,1,1,1,1,17.6294,31.3521,41.2366,47.3302,49.6733,48.3106,43.2944,34.6765,22.4779,6.61947,1,1,1,1,1,1,9.57169,20.3841,28.3133,32.8081,33.92,31.7424,26.3185,17.5982,5.39956,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.3589,28.1531,35.8113,39.6357,39.7796,36.3323,29.3949,19.1454,5.78636,1,1,1,1,17.9007,31.8211,41.7899,47.8471,50.0465,48.4605,43.1897,34.3688,22.1442,6.53604,1,1,1,1,1,1,13.9027,24.8032,32.3597,36.4641,37.1447,34.4454,28.3712,18.8518,5.71295,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0973,28.1302,36.245,40.5667,41.1562,38.0289,31.1758,20.5684,6.14209,1,1,1,1,18.1522,32.2417,42.2547,48.2219,50.205,48.2953,42.6349,33.465,21.1939,6.29848,1,1,1,1,1,1,17.2358,28.5663,35.8581,39.5441,39.7493,36.5233,29.8692,19.7248,5.93121,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.8999,28.0256,36.4715,41.23,42.2494,39.4515,32.7111,21.8102,6.45254,1,1,1,1,18.4664,32.7388,42.7653,48.581,50.2561,47.8809,41.5898,31.6623,18.868,5.71699,1,1,1,1,1,10.1363,22.4743,32.3679,38.9625,42.1047,41.7853,38.0291,30.8574,20.2471,6.06177,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.4767,27.6008,36.3856,41.6323,43.1599,40.8166,34.4069,23.5087,6.87718,1,1,1,1,18.9748,33.4819,43.4866,49.0806,50.3576,47.3822,40.1811,28.7265,12.8986,1,1,1,1,1,1,14.0709,26.1571,35.4687,41.5191,44.1269,43.258,38.9505,31.2843,20.3444,6.08609,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.4061,26.5152,35.8378,41.7536,43.9415,42.2479,36.5911,26.9406,13.4656,4.36641,1,1,1,19.9507,34.7274,44.6185,49.8973,50.7116,47.1092,39.0258,26.1641,7.54102,1,1,1,1,1,1,15.99,28.6146,37.8307,43.5184,45.6259,44.1694,39.2305,30.9849,19.7599,5.93999,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,11.6326,24.2161,34.6968,41.6027,44.6046,43.6426,38.769,30.1969,18.5555,5.63888,1,1,1,22.1006,36.8586,46.3626,51.1786,51.4821,47.3174,38.6488,25.363,7.34074,1,1,1,1,1,1,17.2746,30.4807,39.7211,45.0979,46.6887,44.5634,38.817,29.665,17.7705,5.44263,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.90814,20.0197,33.1306,41.3558,45.2315,44.9489,40.6455,32.5226,20.9207,6.23017,1,1,12.1242,27.5932,40.2439,48.7948,52.9723,52.7209,48.0294,38.889,25.2983,7.32457,1,1,1,1,1,1,18.6277,32.3123,41.4752,46.4633,47.4678,44.5785,37.8091,27.0875,12.2145,1,1,1,1,1,1,1,1,1,1,1,1,
